7.436145939662726980e-07
1.560900035945130138e-06
2.457806623022795340e-06
3.442889037444509803e-06
4.527359514186914278e-06
5.724919138912419435e-06
7.051355177638030406e-06
8.523914607242063357e-06
1.016048938933971094e-05
1.197867516185422953e-05
1.399478837680158752e-05
1.622294298321890963e-05
1.867429252818874274e-05
2.135653523902092090e-05
2.427375899786269101e-05
2.742667230788129029e-05
3.081322906276558627e-05
3.442961250111706436e-05
3.827150173761447507e-05
4.233550827165317320e-05
4.662064480427908716e-05
5.112967718166397933e-05
5.587021277204919838e-05
6.085539509930800600e-05
6.610410586492098534e-05
7.164062182066463264e-05
7.749373221311622775e-05
8.369538475470408043e-05
9.027898331939566783e-05
9.727749934556646641e-05
1.047215768987170594e-04
1.126378092383557004e-04
1.210473456952890128e-04
1.299649549108532892e-04
1.393986268988651718e-04
1.493497454371956769e-04
1.598138087973919848e-04
1.707816266760507368e-04
1.822408801504866083e-04
1.941779035743789687e-04
2.065795339085588320e-04
2.194348731387424194e-04
2.327368215179690379e-04
2.464832622616467306e-04
2.606778112136606015e-04
2.753300860886187182e-04
2.904554953742285181e-04
3.060745913583500215e-04
3.222120692965873461e-04
3.388955210534989860e-04
3.561540640102848305e-04
3.740169630529465447e-04
3.925123441780528372e-04
4.116660637640360827e-04
4.315007524810585008e-04
4.520350054908785220e-04
4.732826513655558932e-04
4.952520105884762299e-04
5.179450567792884264e-04
5.413564215015482899e-04
5.654722339970262059e-04
5.902688544008429569e-04
6.157116338529289258e-04
6.417539053162810408e-04
6.683364605827744540e-04
6.953877875687799418e-04
7.228253153237865778e-04
7.505578341737903763e-04
7.784891248378550529e-04
8.065226549263087696e-04
8.345670088170177884e-04
8.625415411608093955e-04
8.903816201851768534e-04
9.180427846043725647e-04
9.455031984267568950e-04
9.727639592221620649e-04
9.998470858743318396e-04
1.026791344847872035e-03
1.053646409434101736e-03
1.080466112639888281e-03
1.107301687297109621e-03
1.134195850424159213e-03
1.161178389469227608e-03
1.188263597415629286e-03
1.215449562913406816e-03
1.242719032503174399e-03
1.270041379955236943e-03
1.297375158937308544e-03
1.324670761495078380e-03
1.351872819155577193e-03
1.378922126525455568e-03
1.405757008104938695e-03
1.432314167764425685e-03
1.458529145706852909e-03
1.484336554369733874e-03
1.509670271943187436e-03
1.534463744201090959e-03
1.558650491241828431e-03
1.582164848175385014e-03
1.604942901253212078e-03
1.626923524864764235e-03
1.648049388197385216e-03
1.668267787335134993e-03
1.687531169444122722e-03
1.705797247213423126e-03
1.723028647969297288e-03
1.739192095342514781e-03
1.754257174343811475e-03
1.768194776954572570e-03
1.780975361155338020e-03
1.792567179999933697e-03
1.802934647506335402e-03
1.812037002619750837e-03
1.819827409402271405e-03
1.826252591405062506e-03
1.831253044884243158e-03
1.834763815871492433e-03
1.836715767752527834e-03
1.837037215806110093e-03
1.835655768441828237e-03
1.832500195555949399e-03
1.827502145012730068e-03
1.820597548999314513e-03
1.811727599852890405e-03
1.800839223884598403e-03
1.787885034600645391e-03
1.772822797513185769e-03
1.755614483471020122e-03
1.736225023503662219e-03
1.714620902973262384e-03
1.690768743668957840e-03
1.664634017877809815e-03
1.636180019230837942e-03
1.605367184088737865e-03
1.572152818294694429e-03
1.536491241371361338e-03
1.498334317592719305e-03
1.457632304836814583e-03
1.414334922137553329e-03
1.368392519561061017e-03
1.319757231804728368e-03
1.268384009138067477e-03
